D000210	1	1	1	1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	1	1	1	1	0	0	1	1	1	1	0	-1	1	1	1	1	-1	1	0	1	1	1	0	1	0	1	1	0	-1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000216	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	-1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-1	-1	1	1	-1	1	-1	-1	-1	1	0	1	1	1	0	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	-1	1	0	0	0	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	0	1	1	1	-1	1
D000217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000299	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	-1	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	-1	-1	0	1	1	1	1	-1	1	0	1	1	1	-1	1	0	1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000327	1	1	1	1	1	1	0	1	1	0	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000355	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	-1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	-1	1	1	-1	-1	1	0	1	1	1	0	1	1	1	1	0	1	-1	1	-1	-1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000399	1	1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-1	1	1	1	-1	1	1	-1	-1	0	0	1	1	1	0	1	-1	1	1	-1	1	-1	-1	-1	0	-1	-1	1	1	0	0	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	0	1	0	1	1	1	-1	1
D000429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	-1	-1	0	-1	1	1	1	-1	-1	1	1	1	1	1	1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000482	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	-1	-1	-1	1	-1	1	-1	-1	-1	1	0	1	-1	1	0	1	0	1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	0	0	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	0	1	1	1	-1	1
D000492	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	-1	-1	0	1	1	1	1	-1	-1	1	1	1	1	1	-1	0	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000533	1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	0	0	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	0	0	-1	-1	-1	-1	1	1	-1	1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	1	1	0	0	-1	1	-1	-1	-1	1	1	1	-1	1	1	-1	1	1	-1	0	1	1	-1	-1	1
D000597	1	0	1	1	1	0	1	1	1	-1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000598	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	-1	1	1	-1	-1	1	0	1	1	0	0	1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	1	0	0	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	1	1	0	1	1	1	-1	1
D000599	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	-1	-1	0	1	1	1	1	1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000600	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	0	1	1	1	1	0	0	1	1	-1	1	1	1	-1	-1	0	1	1	1	1	-1	0	1	1	1	1	-1	1	0	1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D000602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000603	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	-1	-1	1	1	-1	-1	0	-1	1	1	1	-1	-1	1	1	1	1	1	-1	0	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	1	1	1	1	1	1	-1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000604	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	1	1	0	-1	1	1	1	1	1	1	1	1	1	1	1	0	1	-1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D000605	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	-1	-1	0	-1	1	1	1	-1	1	1	1	1	1	1	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1	-1	1	1	-1	-1	0	-1	1	1	1	-1	-1	1	1	1	1	1	-1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	-1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	-1	1	1	1	-1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	-1	1	1	1	-1	1	1	-1	-1	1	0	1	-1	1	0	1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	1	1	0	0	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	0	1	1	1	-1	1
D000611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D000613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
D000614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	-1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1
D000615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	1	-1	1	1	1	1	0	1	-1	1	0	-1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	1	0	0	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1
D000616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1	-1	1	1	-1	1	1	-1	0	1	1	1	0	-1	-1	-1	1	1	-1	0	1	1	1	-1	-1	1	1	0	0	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1
D000617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	1	1	1	-1	-1	-1	-1	-1	1	1	1	0	0	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	1	0	1	1	-1	-1	1
D000618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D000620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	1	0	0	1	1	1	1	1	-1	-1	-1	1	1	0	1	1	1	1	0	1	0	1	-1	1
D000621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	-1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	0	0	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D000622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	-1	-1	0	1	0	1	0	0	1	1	1	1	1	-1	-1	-1	1	1	-1	1	1	0	1	0	0	0	0	0	0
D000623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	0	1	1	1	-1	1
D000624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	0	1	1	1	-1	1
D000625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1
D000626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1
D000627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	1
D000628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
E000063	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E000092	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	1	1	0	-1	1	0	1	1	1	1	1	1	1	1	1	0	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E000172	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	0	1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	0	0	1	1	1	1	-1	1	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E000179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	-1	1	1	1	-1	1	1	-1	-1	1	0	1	-1	1	0	1	1	1	-1	1	1	-1	-1	-1	-1	-1	0	1	1	0	0	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	0	1	1	1	-1	0
E000187	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	1	-1	0	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E000215	0	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	-1	-1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	0	1	0	0	1	-1	1	1	-1	1	1	-1	-1	1	0	1	-1	1	0	1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	0	0	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	0	1	1	1	-1	1
E000226	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E000250	1	1	0	0	1	1	1	0	1	1	1	-1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E000268	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	-1	1	1	1	-1	-1	0	-1	1	1	1	1	-1	1	1	1	1	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E000287	1	1	1	1	1	0	1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
